"","Balance","QualMiles","BonusMiles","BonusTrans","FlightMiles","FlightTrans","DaysSinceEnroll","Cluster"
"3073",5317,0,0,0,0,0,2992,2
"3074",7606,0,29307,17,0,0,2930,3
"3075",43255,0,2691,3,750,1,2864,2
"3076",22414,0,1094,3,0,0,2957,2
"3077",92225,0,48276,19,350,1,2972,3
"3078",127199,0,2563,14,0,0,2917,3
"3079",12176,0,875,7,0,0,2268,2
"3080",142929,0,40826,23,0,0,2803,3
"3081",28670,0,11727,11,0,0,2980,2
"3082",82122,0,700,3,700,3,3044,2
"3083",54637,0,21181,27,4673,21,2927,1
"3084",6181,0,2000,9,0,0,2878,2
"3085",25485,0,9655,10,2800,8,2798,2
"3086",16136,0,0,0,0,0,1177,2
"3087",128213,0,7956,13,500,1,2522,3
"3088",92492,0,11029,6,0,0,2839,2
"3089",85412,0,25102,16,500,1,2816,3
"3090",46003,0,1340,7,0,0,2698,2
"3091",95982,0,3630,3,0,0,2623,2
"3092",20529,0,0,0,0,0,2644,2
"3093",28254,0,17117,19,1050,6,2692,3
"3094",26101,0,3900,15,3900,15,2222,1
"3095",50939,0,16453,16,0,0,2753,3
"3096",35039,0,174,1,0,0,2314,2
"3097",175501,1000,34318,36,7974,19,2691,1
"3098",1439,0,80,2,0,0,2684,2
"3099",214674,0,25688,23,2500,5,2607,3
"3100",38429,0,1004,2,1004,2,2521,2
"3101",22865,0,1750,7,0,0,2375,2
"3102",23033,0,7910,15,0,0,2765,3
"3103",103172,0,3125,3,0,0,2416,2
"3104",23448,0,36941,18,700,3,2675,3
"3105",115161,0,9050,18,3050,15,2417,1
"3106",58382,0,11327,32,4800,23,2480,1
"3107",156766,0,23375,27,0,0,2840,3
"3108",34137,0,335,5,0,0,2593,2
"3109",17219,0,6167,10,3757,6,2627,2
"3110",43823,0,500,1,0,0,2717,2
"3111",63364,0,15415,11,0,0,2560,2
"3112",18497,0,14138,12,0,0,2643,2
"3113",23173,0,7843,8,0,0,2565,2
"3114",51367,0,40004,24,0,0,2434,3
"3115",34894,0,13955,17,0,0,2447,3
"3116",7422,0,2229,3,0,0,2653,2
"3117",16090,0,850,6,850,6,2592,2
"3118",2784,0,0,0,0,0,2066,2
"3119",54177,0,45403,15,500,1,2123,3
"3120",29326,0,23061,7,0,0,2497,2
"3121",26164,2556,0,0,0,0,2566,2
"3122",29518,0,2702,12,0,0,2532,2
"3123",29754,6396,500,1,0,0,2655,2
"3124",8000,0,0,0,0,0,941,2
"3125",69788,0,1500,3,1500,3,2705,2
"3126",38042,0,7658,17,0,0,2606,3
"3127",23894,0,6000,3,0,0,2705,2
"3128",110628,0,63759,13,0,0,2654,3
"3129",10839,0,190,1,190,1,2341,2
"3130",47513,0,19904,13,0,0,2516,3
"3131",16321,0,0,0,0,0,2710,2
"3132",37550,0,0,0,0,0,2579,2
"3133",37936,0,6211,12,0,0,2719,2
"3134",38061,0,34227,18,3600,8,2649,3
"3135",25934,0,370,3,0,0,2565,2
"3136",54942,0,4200,10,4200,10,2610,1
"3137",139423,0,54152,25,500,3,2677,3
"3138",298505,0,130647,32,600,2,2483,5
"3139",98753,0,1475,5,0,0,2619,2
"3140",25157,0,830,3,0,0,2732,2
"3141",24134,0,1250,3,0,0,2390,2
"3142",6628,0,2125,8,0,0,2539,2
"3143",14504,0,0,0,0,0,2329,2
"3144",36665,0,3250,19,0,0,2951,3
"3145",17481,0,1396,3,0,0,586,2
"3146",33111,0,0,0,0,0,2461,2
"3147",89237,0,37668,18,0,0,2533,3
"3148",93028,0,40887,22,0,0,2507,3
"3149",89094,0,55865,13,0,0,2404,3
"3150",11109,0,53627,13,0,0,2623,3
"3151",14957,0,0,0,0,0,2634,2
"3152",17823,0,15323,8,0,0,1453,2
"3153",8485,0,0,0,0,0,2111,2
"3154",56756,0,10851,14,0,0,2068,3
"3155",99196,0,28334,16,0,0,2595,3
"3156",21736,0,6672,10,0,0,2544,2
"3157",11324,0,11082,11,0,0,2661,2
"3158",60109,0,2300,6,2300,6,2501,2
"3159",129887,0,26810,10,810,3,2566,3
"3160",18150,0,240,2,0,0,2538,2
"3161",57432,0,13422,19,5100,12,2546,1
"3162",32659,0,3614,14,0,0,2553,2
"3163",103203,0,3200,4,200,2,1556,2
"3164",27122,0,0,0,0,0,2630,2
"3165",40252,0,1375,4,0,0,2565,2
"3166",194816,0,20822,25,6647,12,2424,1
"3167",65460,0,0,0,0,0,2493,2
"3168",17863,0,0,0,0,0,2028,2
"3169",28443,0,53065,18,150,1,2462,3
"3170",15655,0,2807,12,957,4,2476,2
"3171",38307,0,1500,3,1500,3,2151,2
"3172",15135,0,13357,14,0,0,2579,3
"3173",73601,0,12902,36,2000,4,2624,3
"3174",31489,0,21950,21,0,0,2216,3
"3175",48852,0,1058,3,0,0,2278,2
"3176",188883,0,5500,3,0,0,2613,2
"3177",37212,0,0,0,0,0,2455,2
"3178",43285,0,745,3,0,0,2436,2
"3179",10758,0,0,0,0,0,1777,2
"3180",40926,0,1725,7,0,0,2453,2
"3181",10915,0,5455,15,0,0,2473,2
"3182",38580,0,4337,7,0,0,2168,2
"3183",26650,0,4652,11,4652,11,1958,1
"3184",25268,888,4566,8,800,3,2126,2
"3185",9338,0,200,1,200,1,2371,2
"3186",67070,0,34600,27,2100,10,2416,3
"3187",19382,0,195,2,0,0,2545,2
"3188",25205,0,0,0,0,0,2532,2
"3189",9634,0,9634,5,0,0,2146,2
"3190",18954,0,550,3,550,3,2465,2
"3191",41279,0,8682,14,0,0,2241,3
"3192",56624,0,12311,14,0,0,2491,3
"3193",11021,0,115,2,0,0,2449,2
"3194",4096,0,3802,8,0,0,2433,2
"3195",5199,0,28100,16,0,0,2592,3
"3196",41072,0,3751,15,0,0,2378,3
"3197",83623,0,2692,6,900,4,2395,2
"3198",15920,0,2500,1,0,0,2466,2
"3199",50674,0,22073,12,0,0,1615,3
"3200",55461,0,31658,17,500,2,2315,3
"3201",93264,0,3250,19,0,0,2369,3
"3202",115154,0,13466,17,500,1,2440,3
"3203",24920,0,375,3,0,0,2067,2
"3204",64924,0,14971,13,0,0,1989,3
"3205",25210,0,14500,5,500,1,2138,2
"3206",41247,0,0,0,0,0,2407,2
"3207",5929,0,168,7,0,0,2371,2
"3208",14457,2288,1875,8,0,0,2409,2
"3209",29067,0,485,3,250,1,2147,2
"3210",112164,0,16802,14,0,0,2188,3
"3211",44764,0,5539,6,0,0,2081,2
"3212",38997,0,5158,18,0,0,2399,3
"3213",115215,0,5824,7,0,0,2096,2
"3214",96714,0,17026,15,0,0,2185,3
"3215",32988,0,49484,14,0,0,2161,3
"3216",11552,0,0,0,0,0,481,2
"3217",38739,0,3050,3,550,2,1976,2
"3218",142989,0,26210,14,500,1,2340,3
"3219",1724,0,27305,20,0,0,1784,3
"3220",56395,0,72905,24,1800,4,2344,3
"3221",11845,0,625,2,0,0,2334,2
"3222",46378,4844,2358,5,2358,5,1766,2
"3223",85071,0,6600,4,0,0,2322,2
"3224",53543,0,21183,11,563,2,1149,2
"3225",33834,0,3920,12,0,0,1850,2
"3226",36839,0,4436,6,0,0,2275,2
"3227",42042,0,9846,14,0,0,1606,2
"3228",72027,0,0,0,0,0,2386,2
"3229",2692,0,800,4,50,1,2447,2
"3230",17818,0,0,0,0,0,1709,2
"3231",70927,0,12011,12,1567,8,2096,3
"3232",57622,0,1250,3,0,0,2337,2
"3233",323,0,0,0,0,0,1975,2
"3234",33530,0,0,0,0,0,1777,2
"3235",16452,0,9181,5,0,0,2108,2
"3236",287033,0,26161,58,12873,53,2272,1
"3237",55487,0,23123,19,1150,5,1986,3
"3238",14648,0,21157,12,0,0,1843,2
"3239",10621,0,90,3,0,0,2223,2
"3240",23224,0,1750,7,0,0,2322,2
"3241",17684,0,93,1,0,0,2012,2
"3242",2477,0,2319,6,500,1,2137,2
"3243",44668,0,872,2,0,0,1557,2
"3244",22461,0,150,1,150,1,2223,2
"3245",103200,0,500,1,500,1,2062,2
"3246",74007,0,9259,13,0,0,2181,2
"3247",22134,0,0,0,0,0,2161,2
"3248",242062,0,5125,18,0,0,2150,3
"3249",24683,0,600,2,0,0,2117,2
"3250",51680,0,54926,65,3088,8,2112,1
"3251",8819,0,12472,15,0,0,1920,3
"3252",61545,0,18351,18,0,0,1973,3
"3253",124837,0,4400,7,1500,5,2053,2
"3254",50848,0,0,0,0,0,1773,2
"3255",19661,0,0,0,0,0,2175,2
"3256",32156,0,23928,29,2150,12,2257,3
"3257",123055,0,11564,5,1039,2,2209,2
"3258",63331,0,4200,4,700,2,2060,2
"3259",9646,0,3445,11,0,0,2140,2
"3260",16569,0,3204,8,0,0,2120,2
"3261",194111,0,12350,30,2750,15,1777,1
"3262",147128,0,59991,47,1065,1,2279,5
"3263",59177,0,2300,6,700,3,1869,2
"3264",26693,0,22057,14,0,0,1863,3
"3265",2912,0,510,1,0,0,2132,2
"3266",13982,0,500,1,0,0,2117,2
"3267",14428,0,3475,21,0,0,1599,3
"3268",21740,0,5625,11,0,0,2048,2
"3269",8811,0,600,5,0,0,2032,2
"3270",48256,0,8942,14,0,0,2121,3
"3271",10994,0,10492,15,0,0,2215,3
"3272",27320,2788,0,0,0,0,1725,2
"3273",66614,0,0,0,0,0,1992,2
"3274",78105,0,49364,14,0,0,2070,3
"3275",120860,0,2000,1,0,0,1761,2
"3276",77382,0,4950,13,0,0,2256,2
"3277",19290,0,0,0,0,0,2331,2
"3278",50987,0,0,0,0,0,2259,2
"3279",101290,0,33876,22,500,1,2291,3
"3280",17377,2178,500,1,0,0,2010,2
"3281",11711,0,500,1,500,1,1922,2
"3282",28712,0,1500,3,1500,3,2256,2
"3283",110839,0,17550,24,7550,23,2272,1
"3284",65633,0,3100,10,2000,8,1791,2
"3285",69106,0,17832,10,0,0,2007,2
"3286",66009,0,0,0,0,0,1603,2
"3287",16843,0,780,3,0,0,2112,2
"3288",27071,0,2125,10,0,0,2059,2
"3289",25807,0,550,3,550,3,1838,2
"3290",132871,0,300,3,200,2,1719,2
"3291",24065,589,29586,9,0,0,1045,2
"3292",92533,0,2220,4,2220,4,1905,2
"3293",14513,0,50,2,0,0,1710,2
"3294",162365,0,65029,15,0,0,1948,3
"3295",4834,0,13441,17,0,0,1851,3
"3296",21311,3418,2000,9,0,0,1990,2
"3297",49804,0,0,0,0,0,2157,2
"3298",135567,0,3650,5,1050,3,1967,2
"3299",135374,0,23835,22,917,2,2294,3
"3300",140914,0,0,0,0,0,1791,2
"3301",6789,0,0,0,0,0,2237,2
"3302",61893,0,0,0,0,0,2320,2
"3303",83082,0,16207,13,250,1,2003,3
"3304",16962,0,0,0,0,0,2206,2
"3305",85955,0,34197,22,600,2,2046,3
"3306",22215,0,2375,12,0,0,1857,2
"3307",105898,0,4444,5,1944,4,2332,2
"3308",66807,0,23456,14,0,0,1575,3
"3309",131366,0,1500,2,500,1,1999,2
"3310",31929,0,3500,3,1000,2,2019,2
"3311",20540,0,5731,15,500,1,1970,2
"3312",48131,0,60090,18,0,0,2161,3
"3313",16346,0,5930,15,0,0,2108,2
"3314",15540,0,209,3,104,1,1761,2
"3315",17828,0,35099,14,0,0,2115,3
"3316",298927,0,69449,27,150,3,2047,5
"3317",66300,0,4750,6,1150,3,1884,2
"3318",28446,0,0,0,0,0,1920,2
"3319",80906,0,23548,15,0,0,2140,3
"3320",12153,0,1050,9,1050,9,2041,2
"3321",37569,0,3850,4,250,1,1597,2
"3322",98151,0,38812,11,500,1,1976,3
"3323",224852,0,7750,32,750,3,2102,3
"3324",19881,0,2472,15,0,0,2186,2
"3325",13490,0,0,0,0,0,2032,2
"3326",46672,500,22404,22,0,0,2021,3
"3327",119735,0,22432,17,1000,2,1996,3
"3328",18317,0,2375,12,0,0,2032,2
"3329",26334,0,0,0,0,0,2258,2
"3330",143441,0,58475,27,0,0,2238,3
"3331",10697,0,1000,8,0,0,2111,2
"3332",14072,0,20700,16,0,0,1949,3
"3333",35661,7487,600,3,500,2,1759,2
"3334",54697,0,1625,6,0,0,1809,2
"3335",18359,0,0,0,0,0,1748,2
"3336",47764,0,23122,11,400,1,1872,3
"3337",51169,4903,13080,13,0,0,1809,2
"3338",32099,0,10534,6,0,0,1929,2
"3339",84148,0,84148,7,0,0,1054,3
"3340",45137,0,2000,1,0,0,1319,2
"3341",18179,0,5488,3,0,0,1877,2
"3342",39566,0,23755,18,0,0,1763,3
"3343",46809,0,125,1,0,0,1878,2
"3344",41628,0,16771,12,0,0,1818,2
"3345",20891,0,150,3,0,0,1920,2
"3346",36513,1692,825,3,725,2,1611,2
"3347",116923,0,70403,50,0,0,1738,5
"3348",7879,0,1815,5,0,0,1849,2
"3349",40091,0,0,0,0,0,1803,2
"3350",45842,0,8253,15,128,1,1805,3
"3351",500,0,0,0,0,0,396,2
"3352",43595,0,4375,14,0,0,1867,2
"3353",29291,0,31357,32,1950,6,1391,3
"3354",63392,0,20553,17,0,0,1087,3
"3355",19578,0,5208,11,0,0,1632,2
"3356",10926,0,0,0,0,0,1851,2
"3357",19839,0,36375,15,0,0,1535,3
"3358",64594,0,9295,14,0,0,1869,3
"3359",24580,0,255,3,0,0,1926,2
"3360",20318,0,6990,13,0,0,1956,2
"3361",24579,0,2100,10,0,0,1967,2
"3362",71713,0,2135,4,0,0,1845,2
"3363",73501,0,21014,26,3694,8,1720,3
"3364",61479,0,6050,4,50,1,1755,2
"3365",21915,0,1875,8,0,0,1518,2
"3366",16465,0,16165,5,0,0,1631,2
"3367",61841,0,48700,49,0,0,1659,3
"3368",23197,0,10587,13,150,1,1747,2
"3369",26069,0,0,0,0,0,1278,2
"3370",5690,0,11612,15,0,0,1549,2
"3371",1000,0,0,0,0,0,1597,2
"3372",14052,0,0,0,0,0,1808,2
"3373",2143,0,0,0,0,0,1672,2
"3374",18239,0,0,0,0,0,1683,2
"3375",4892,0,0,0,0,0,1282,2
"3376",34412,0,14734,13,0,0,1524,2
"3377",34535,0,2719,12,0,0,1358,2
"3378",23720,0,4000,3,500,1,1678,2
"3379",11816,0,0,0,0,0,1596,2
"3380",11218,0,3850,14,0,0,1604,2
"3381",12568,0,350,3,0,0,1664,2
"3382",13188,0,1500,3,1500,3,1955,2
"3383",39983,0,39983,11,0,0,1569,3
"3384",28526,0,4167,15,0,0,1360,2
"3385",68359,0,15803,17,0,0,1293,3
"3386",22048,0,100,1,0,0,1702,2
"3387",1866,0,1128,8,0,0,1782,2
"3388",40408,0,9612,12,0,0,913,2
"3389",20642,0,4977,13,0,0,1614,2
"3390",66574,0,2500,6,400,4,1791,2
"3391",18656,0,4752,11,0,0,968,2
"3392",57374,1621,2100,5,2100,5,1440,2
"3393",25898,0,7834,3,0,0,1588,2
"3394",42481,0,24617,16,0,0,678,3
"3395",62492,0,3725,11,2600,9,1536,2
"3396",4431,0,0,0,0,0,1582,2
"3397",25090,0,25860,9,0,0,1786,2
"3398",95728,2092,56111,14,0,0,1372,3
"3399",11631,0,3289,22,0,0,1157,3
"3400",54039,0,5250,22,1250,10,1709,3
"3401",5625,0,2350,12,0,0,1270,2
"3402",22966,0,3950,8,450,6,1443,2
"3403",5544,0,350,3,0,0,1713,2
"3404",37171,0,3450,5,950,4,1341,2
"3405",40425,0,3300,8,1700,5,1753,2
"3406",9805,0,4403,11,0,0,1559,2
"3407",29417,0,16011,3,0,0,1582,2
"3408",37093,0,4250,13,0,0,1810,2
"3409",21461,0,4010,26,0,0,1509,3
"3410",21950,0,5739,16,0,0,1668,2
"3411",14233,0,160,3,0,0,1687,2
"3412",105737,0,71728,13,0,0,1705,3
"3413",22551,0,0,0,0,0,1794,2
"3414",35474,0,15086,6,0,0,1479,2
"3415",21854,0,500,1,500,1,1100,2
"3416",50386,0,2750,8,0,0,1721,2
"3417",28502,0,2375,12,0,0,1732,2
"3418",238446,1082,37766,28,1550,11,890,5
"3419",20516,0,3500,20,0,0,1429,3
"3420",97391,0,26299,8,0,0,1607,2
"3421",29253,2305,7625,5,0,0,1630,2
"3422",139982,0,14500,6,0,0,1430,2
"3423",68192,0,1300,9,1300,9,1640,2
"3424",21615,0,5043,13,1000,2,1069,2
"3425",36829,0,42497,19,1001,1,1015,3
"3426",152178,0,39760,15,248,1,1073,3
"3427",17397,0,1750,7,0,0,1215,2
"3428",45006,0,1400,6,300,4,925,2
"3429",4289,0,2350,4,750,2,1083,2
"3430",133351,0,84215,43,7000,22,1529,1
"3431",42093,0,1831,4,0,0,1526,2
"3432",74331,0,15779,14,0,0,1514,3
"3433",120462,3649,10500,9,750,2,1503,2
"3434",14243,0,6654,17,0,0,1487,3
"3435",6803,0,1644,11,0,0,1296,2
"3436",8885,0,1500,5,0,0,1386,2
"3437",38761,0,9015,12,0,0,1533,2
"3438",5500,0,0,0,0,0,989,2
"3439",76660,0,38807,24,3341,1,1193,3
"3440",30463,0,4619,9,0,0,1275,2
"3441",6914,0,0,0,0,0,812,2
"3442",67495,0,8620,8,0,0,1302,2
"3443",15339,0,1375,4,0,0,628,2
"3444",5745,0,400,4,400,4,1067,2
"3445",81155,0,49904,41,0,0,1276,3
"3446",45432,0,12833,15,0,0,1322,3
"3447",39386,0,18722,7,0,0,1359,2
"3448",69647,0,45175,20,2250,3,854,3
"3449",25849,0,0,0,0,0,996,2
"3450",3625,0,0,0,0,0,1369,2
"3451",4057,0,23050,11,2550,7,1135,2
"3452",30273,0,1720,8,0,0,1117,2
"3453",24750,0,0,0,0,0,968,2
"3454",12471,0,0,0,0,0,666,2
"3455",2000,0,0,0,0,0,1479,2
"3456",2827,0,0,0,0,0,1375,2
"3457",63121,0,16634,16,150,1,1349,3
"3458",19694,0,2125,10,0,0,1436,2
"3459",11571,0,0,0,0,0,1116,2
"3460",26933,0,750,6,0,0,1299,2
"3461",1456,0,500,1,0,0,1130,2
"3462",16188,0,3726,7,300,4,900,2
"3463",12088,0,27292,17,100,1,1298,3
"3464",119214,0,19633,23,15533,17,1041,1
"3465",66956,0,4520,5,1508,1,1342,2
"3466",4360,0,2000,9,0,0,1355,2
"3467",7056,0,0,0,0,0,1057,2
"3468",32934,0,500,1,0,0,858,2
"3469",6551,0,300,3,300,3,1117,2
"3470",24915,0,265,3,0,0,1184,2
"3471",10100,0,4400,12,2900,9,1032,2
"3472",20691,0,16448,6,0,0,1227,2
"3473",11676,0,1000,1,0,0,1158,2
"3474",31504,0,7358,2,0,0,1022,2
"3475",12093,0,1605,4,0,0,1411,2
"3476",44353,0,2500,1,0,0,138,2
"3477",35557,0,350,3,0,0,1135,2
"3478",38465,0,10550,3,550,2,1580,2
"3479",3258,0,0,0,0,0,106,2
"3480",31224,1000,1150,7,650,6,1508,2
"3481",93191,0,10463,17,3100,7,1539,3
"3482",20010,0,0,0,0,0,1302,2
"3483",37866,0,9200,18,0,0,1230,3
"3484",65664,0,11899,5,0,0,1121,2
"3485",59967,0,10000,4,0,0,959,2
"3486",12134,899,57676,25,3064,9,974,3
"3487",19892,0,3505,13,0,0,1240,2
"3488",38292,0,12487,13,250,2,531,2
"3489",68224,0,28916,16,0,0,1258,3
"3490",103645,7257,3450,3,950,2,1374,2
"3491",189077,3867,54353,27,100,1,542,5
"3492",3246,0,0,0,0,0,1401,2
"3493",33323,0,0,0,0,0,1405,2
"3494",114719,0,0,0,0,0,1136,2
"3495",60319,0,22051,19,50,1,817,3
"3496",25705,0,0,0,0,0,1180,2
"3497",52475,0,14447,13,0,0,962,2
"3498",151265,0,61068,13,0,0,1213,3
"3499",960,0,6000,1,0,0,1262,2
"3500",17036,0,0,0,0,0,1210,2
"3501",34458,0,1883,8,0,0,843,2
"3502",177785,0,77203,15,0,0,1251,5
"3503",13125,0,550,4,550,4,268,2
"3504",14494,0,500,1,0,0,575,2
"3505",13460,0,0,0,0,0,271,2
"3506",9216,0,340,3,0,0,1466,2
"3507",22840,0,0,0,0,0,773,2
"3508",22289,0,18105,34,189,1,1501,3
"3509",9389,0,4195,5,695,2,1509,2
"3510",26375,0,7875,38,0,0,1431,3
"3511",3625,0,2000,9,0,0,1431,2
"3512",16200,0,5375,28,0,0,1407,3
"3513",40465,0,6540,28,0,0,1408,3
"3514",1000,0,375,3,0,0,1382,2
"3515",4750,0,1875,8,0,0,1416,2
"3516",74280,0,23735,18,0,0,1425,3
"3517",1250,0,625,5,0,0,1071,2
"3518",60014,0,45105,32,500,2,669,3
"3519",12250,0,4875,32,0,0,1346,3
"3520",8250,0,3000,17,0,0,915,2
"3521",15732,0,6875,33,0,0,666,3
"3522",9300,0,3250,18,0,0,1396,3
"3523",9500,0,3125,18,0,0,1415,3
"3524",3750,0,1500,5,0,0,1397,2
"3525",12350,0,4125,26,0,0,1314,3
"3526",13623,0,2625,14,0,0,1330,2
"3527",10824,0,3375,19,0,0,867,3
"3528",1250,0,1250,3,0,0,679,2
"3529",17215,0,1750,7,0,0,1423,2
"3530",16825,0,4250,27,0,0,1431,3
"3531",2125,0,875,7,0,0,1396,2
"3532",9175,0,4000,25,0,0,1428,3
"3533",23717,0,3375,19,0,0,1404,3
"3534",18750,0,7000,44,0,0,1036,3
"3535",6125,0,2750,8,0,0,144,2
"3536",4399,0,750,6,0,0,1369,2
"3537",10200,0,3625,15,0,0,1408,2
"3538",49151,0,12931,38,0,0,1423,3
"3539",9375,0,3250,19,0,0,1410,3
"3540",8992,0,1250,3,0,0,1417,2
"3541",13936,0,1625,6,0,0,1418,2
"3542",5250,0,1875,8,0,0,1418,2
"3543",5500,0,2875,9,0,0,1428,2
"3544",29182,0,3517,18,642,2,1404,3
"3545",7400,0,2600,14,0,0,1394,2
"3546",4350,0,2100,10,0,0,1409,2
"3547",6875,0,4625,30,0,0,581,3
"3548",6000,0,2250,4,0,0,713,2
"3549",11927,0,4000,15,500,1,1188,2
"3550",11864,0,2500,13,0,0,1397,2
"3551",10000,0,3375,19,0,0,1418,3
"3552",5375,0,1375,11,0,0,1396,2
"3553",4500,0,1500,5,0,0,1033,2
"3554",4150,0,375,3,0,0,1424,2
"3555",9125,0,750,6,0,0,1174,2
"3556",13301,0,3500,21,0,0,1400,3
"3557",16504,0,500,4,0,0,1397,2
"3558",10400,0,1840,10,0,0,1397,2
"3559",3750,0,1750,7,0,0,1178,2
"3560",8725,0,5600,14,0,0,1426,2
"3561",7388,0,3958,15,150,1,446,2
"3562",16700,0,1500,5,0,0,1269,2
"3563",11850,0,4475,29,0,0,893,3
"3564",62705,0,2750,15,0,0,1422,2
"3565",2125,0,625,5,0,0,1248,2
"3566",11875,0,3625,22,0,0,1408,3
"3567",7375,0,2750,13,0,0,714,2
"3568",54264,0,15178,17,0,0,1397,3
"3569",49482,0,33147,23,0,0,1255,3
"3570",48607,0,18284,37,0,0,1339,3
"3571",3967,0,375,3,0,0,1337,2
"3572",6250,0,2250,11,0,0,1365,2
"3573",11572,0,7164,22,0,0,1163,3
"3574",12000,0,5625,34,0,0,859,3
"3575",1500,0,500,4,0,0,893,2
"3576",5875,0,2125,10,0,0,997,2
"3577",13350,0,3850,24,0,0,1071,3
"3578",10197,0,3098,10,0,0,723,2
"3579",3250,0,2125,10,0,0,1117,2
"3580",12375,0,3875,24,0,0,863,3
"3581",7625,0,4375,21,0,0,1393,3
"3582",11875,0,3625,22,0,0,1388,3
"3583",1625,0,1250,3,0,0,1381,2
"3584",160114,500,71954,86,30817,53,1373,1
"3585",4500,0,2250,11,0,0,666,2
"3586",2625,0,1375,4,0,0,850,2
"3587",5400,0,1875,8,0,0,1324,2
"3588",28745,0,10375,43,0,0,1323,3
"3589",12675,0,4875,25,0,0,1390,3
"3590",2875,0,1375,4,0,0,1381,2
"3591",4500,0,2125,10,0,0,1271,2
"3592",500,0,125,1,0,0,1355,2
"3593",11361,0,3375,20,0,0,1367,3
"3594",9794,0,2250,11,0,0,968,2
"3595",27619,0,83726,68,14050,46,1325,1
"3596",21842,0,3250,19,0,0,929,3
"3597",37478,0,5409,4,5409,4,429,2
"3598",6305,0,0,0,0,0,1031,2
"3599",13749,0,400,4,400,4,996,2
"3600",7591,0,0,0,0,0,926,2
"3601",10508,0,0,0,0,0,309,2
"3602",74093,0,20055,37,0,0,949,3
"3603",11692,0,0,0,0,0,95,2
"3604",1022,0,0,0,0,0,463,2
"3605",12964,500,450,3,350,2,943,2
"3606",265,0,6000,1,0,0,1012,2
"3607",17191,0,2484,6,2484,6,922,2
"3608",29836,0,16165,3,0,0,815,2
"3609",22647,0,1136,9,0,0,883,2
"3610",33087,0,24761,9,500,1,724,2
"3611",5931,0,0,0,0,0,882,2
"3612",37300,0,23760,19,0,0,676,3
"3613",23704,0,14935,14,0,0,868,2
"3614",44038,0,21634,11,0,0,872,2
"3615",31011,0,0,0,0,0,1130,2
"3616",64956,0,36694,11,0,0,1012,3
"3617",12078,0,500,1,500,1,983,2
"3618",141554,0,41685,15,1000,2,1139,3
"3619",24847,0,1550,4,0,0,1022,2
"3620",46207,0,16093,32,0,0,1130,3
"3621",121779,0,3500,3,1000,2,634,2
"3622",28049,0,100,2,0,0,1164,2
"3623",11690,0,0,0,0,0,360,2
"3624",36491,0,500,1,500,1,1027,2
"3625",33413,0,31605,8,0,0,647,2
"3626",9446,0,0,0,0,0,667,2
"3627",48944,2565,17988,12,0,0,1005,2
"3628",68092,0,16524,14,500,2,652,3
"3629",1000,0,1000,1,0,0,148,2
"3630",1884,0,0,0,0,0,31,2
"3631",22027,0,1225,3,0,0,653,2
"3632",4130,0,100,1,0,0,673,2
"3633",3447,0,1000,1,0,0,872,2
"3634",59317,4877,4794,3,1194,1,660,2
"3635",2886,0,500,1,0,0,557,2
"3636",4028,0,0,0,0,0,346,2
"3637",45485,0,8417,4,0,0,759,2
"3638",31539,0,6406,16,200,1,721,2
"3639",4586,0,1000,1,0,0,249,2
"3640",20335,0,5115,2,0,0,768,2
"3641",2250,0,1750,7,0,0,817,2
"3642",25418,0,50,1,50,1,720,2
"3643",2686,0,7500,4,500,1,301,2
"3644",47662,3071,100,1,100,1,760,2
"3645",4224,0,0,0,0,0,336,2
"3646",4375,0,2875,16,0,0,248,2
"3647",76210,0,37937,29,1110,8,798,3
"3648",10512,0,0,0,0,0,836,2
"3649",3834,0,500,1,0,0,524,2
"3650",41537,3576,3000,3,250,1,669,2
"3651",4584,0,0,0,0,0,652,2
"3652",19870,0,11075,4,0,0,892,2
"3653",18088,0,16697,6,0,0,501,2
"3654",20765,0,15949,4,0,0,319,2
"3655",7138,0,0,0,0,0,293,2
"3656",17539,0,500,3,400,2,628,2
"3657",7038,0,1336,3,1336,3,309,2
"3658",5459,0,9864,14,0,0,880,2
"3659",1125,0,0,0,0,0,898,2
"3660",8994,0,0,0,0,0,1104,2
"3661",44780,0,2100,3,1100,2,968,2
"3662",12286,0,7972,11,250,1,1018,2
"3663",25047,0,500,1,500,1,443,2
"3664",16844,0,0,0,0,0,483,2
"3665",49271,0,20695,11,0,0,852,2
"3666",9157,0,22802,10,1245,3,901,2
"3667",86588,0,4537,4,0,0,1072,2
"3668",53027,0,30627,16,0,0,1290,3
"3669",24765,0,19969,5,0,0,595,2
"3670",29174,0,100,1,0,0,1087,2
"3671",1100,0,1100,2,0,0,438,2
"3672",56712,0,15685,14,500,1,997,3
"3673",8232,0,0,0,0,0,258,2
"3674",58816,0,4600,5,1100,3,570,2
"3675",24295,0,250,2,250,2,621,2
"3676",20198,0,3139,2,3139,2,601,2
"3677",24454,0,1919,7,0,0,732,2
"3678",7847,0,0,0,0,0,284,2
"3679",29056,0,4354,14,0,0,715,2
"3680",42071,0,500,1,0,0,502,2
"3681",570,0,180,4,0,0,785,2
"3682",8904,0,3740,14,0,0,898,2
"3683",4354,0,1000,1,0,0,706,2
"3684",2000,0,0,0,0,0,165,2
"3685",57346,0,7946,6,5446,5,492,2
"3686",11303,0,0,0,0,0,119,2
"3687",642,0,0,0,0,0,355,2
